appid,ccu,owners,positive,negative,name,type,is_free,price_uyu,original_price_uyu,discount_pct,release_date,supported_languages,metacritic_score,genres,categories,platforms_windows,platforms_mac,platforms_linux,min_requirements,developers,publishers,review_score,has_es_latam,is_indie,is_multiplayer,is_singleplayer,pct_min_wage,year,age_years,era,ram_gb,storage_gb
1170950,440,"500,000 .. 1,000,000",7870,5073,Mortal Online 2,game,False,799.0,799.0,0,2022-01-25,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Portuguese - Brazil, Russian, Swedish, Traditional Chinese",,"Action,Indie,Massively Multiplayer,RPG","Multi-player,MMO,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  64-bit Windows 10/11    Processor:  Core i5-6600 or Ryzen 5 1600 or Equivalent    Memory:  16 GB RAM    Graphics:  GeForce GTX 1060 6GB, Radeon RX 580 8GB or Arc A380    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  70 GB available space    Additional Notes:  SSD hard drive is recommended",Star Vault AB,Star Vault AB,0.6081,False,True,True,False,3.63,2022.0,4.4,Modern,16.0,70.0
1559600,440,"20,000 .. 50,000",1465,98,The Ranch of Rivershine,game,False,619.0,619.0,0,2025-05-23,"English, French",,Simulation,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7    Processor:  Intel Core i5    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX 960    DirectX:  Version 11    Storage:  5 GB available space,Cozy Bee Games,Cozy Bee Games,0.9373,False,False,False,True,2.81,2025.0,1.1,Recent,8.0,5.0
2168680,438,"100,000 .. 200,000",3826,232,Nuclear Option,game,False,667.0,667.0,0,2023-10-15,English<strong>*</strong><br><strong>*</strong>languages with full audio support,,"Action,Indie,Simulation,Early Access","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Workshop,Custom Volume Controls,Playable without Timed Input,Partial Controller Support,Includes level editor,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i5-8400 / AMD Ryzen 5 2600 (or equivalent)    Memory:  8 GB RAM    Graphics:  GeForce GTX 1050 Ti / Radeon RX 560 / Intel Arc A380    DirectX:  Version 11    Storage:  4 GB available space,Shockfront Studios,Shockfront Studios,0.9428,False,True,True,True,3.03,2023.0,2.7,Modern,8.0,4.0
261640,437,"2,000,000 .. 5,000,000",33577,8802,Borderlands: The Pre-Sequel,game,False,66.0,661.0,90,2014-10-13,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Russian, Korean<br><strong>*</strong>languages with full audio support",75.0,"Action,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",True,True,True,"Minimum:     OS *:  Windows XP SP3    Processor:  2.4 GHz Dual Core Processor    Memory:  2048 MB RAM    Graphics:  NVIDIA GeForce 8500 / ATI Radeon HD 2600    DirectX:  Version 9.0    Storage:  13 GB available space    Sound Card:  DirectX 9 Compliant    Additional Notes:  Other Requirements &amp; Supports: Initial installation requires one time internet connection for Steam authentication; software installations required (included with the game) include Steam Client, directX 9, Microsoft .NET 4 Framework, Visual C++ Redistributable 2005, Visual C++ Redistributable 2008, Visual C++ Redistributable 2010, and AMD CPU Drivers (XP Only/AMD Only). Windows Imaging Component (Windows XP 64-Bit only)","2K Australia,Gearbox Software,Aspyr (Linux)","2K,Aspyr (Linux)",0.7923,False,False,True,True,0.3,2014.0,11.7,Classic,,13.0
274170,437,"2,000,000 .. 5,000,000",62741,3893,Hotline Miami 2: Wrong Number,game,False,68.0,455.0,85,2015-03-10,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian",,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Remote Play on TV,Family Sharing",True,True,True,Minimum:     OS *:  Microsoft® Windows® Vista / 7 / 8    Processor:  2.4 GHz Intel Core 2 Duo or better    Memory:  1 GB RAM    Graphics:  OpenGL 3.2 compatible GPU with at least 256MB of VRAM    DirectX:  Version 9.0c    Storage:  600 MB available space    Additional Notes:  PS4 or Xbox 360 Controller or Direct Input compatible controller,Dennaton Games,Devolver Digital,0.9416,False,True,False,True,0.31,2015.0,11.3,Classic,1.0,
368260,436,"2,000,000 .. 5,000,000",17871,4003,Marvel's Midnight Suns,game,False,2499.0,2499.0,0,2022-12-01,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish, Portuguese - Brazil, Simplified Chinese<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"RPG,Strategy","Single-player,Steam Achievements,Full controller support,In-App Purchases,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64-bit    Processor:  AMD Ryzen 3-2200G / Intel Core i5-4430    Memory:  8 GB RAM    Graphics:  AMD RX 470 / GeForce  GTX 960 - 4GB    DirectX:  Version 12    Storage:  60 GB available space,Firaxis Games,2K,0.817,False,False,False,True,11.36,2022.0,3.6,Modern,8.0,60.0
3404470,436,"50,000 .. 100,000",823,55,Maltese's Fluffy Onsen,game,False,189.0,189.0,0,2025-05-13,"English, Japanese, Simplified Chinese, Traditional Chinese, Korean, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Turkish",,"Casual,Indie,Simulation","Single-player,Steam Achievements,Steam Cloud,Family Sharing",True,True,False,Minimum:     OS:  Windows 10    Processor:  Intel® Core™ i3 @ 3.2 GHZ    Memory:  4 GB RAM    Graphics:  Graphics card with DX9    DirectX:  Version 9.0    Storage:  256 MB available space,"Sinkhole Studio,Moonlab Studio","Sinkhole Studio,Paleo,XD",0.9374,False,True,False,True,0.86,2025.0,1.1,Recent,4.0,
251060,434,"1,000,000 .. 2,000,000",17036,2147,Wargame: Red Dragon,game,False,1279.0,1279.0,0,2014-04-17,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Polish, Russian, Japanese, Korean, Ukrainian, Traditional Chinese<br><strong>*</strong>languages with full audio support",78.0,"Indie,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,Steam Cloud,Family Sharing",True,True,True,"Minimum:     OS *:  WINDOWS XP SP3/WINDOWS VISTA SP2/WINDOWS 7,8,10,11    Processor:  AMD/INTEL DUAL-CORE 2.5 GHZ    Memory:  2048 MB RAM    Graphics:  256 MB 100% DIRECTX 9 AND SHADERS 3.0 COMPATIBLE ATI RADEON X1800 GTO/NVIDIA GEFORCE 7600 GT/INTEL HD 3000 OR HIGHER    Network:  Broadband Internet connection    Storage:  20 GB available space    Sound Card:  DIRECTX 9 COMPATIBLE    Additional Notes:  INTERNET CONNECTION REQUIRED FOR ONLINE GAMING",Eugen Systems,Eugen Systems,0.8881,False,True,True,True,5.81,2014.0,12.2,Classic,,20.0
10090,433,"2,000,000 .. 5,000,000",46665,3884,Call of Duty: World at War,game,False,759.0,759.0,0,2008-11-18,"English, French, Italian, German, Spanish - Spain",83.0,Action,"Single-player,Multi-player,Co-op,Family Sharing",True,False,False,Supported OS:   Windows XP/Vista/7                     					   Processor:  Pentium 4 @ 3 GHz/AMD 64 3200+                     					   Memory:  512 MB (1 GB for Vista)                     					   Hard Drive:  8 GB Free                     					   DirectX version:  DirectX 9.0c                     					   Sound:  on-board or better                       					   Graphics Card:  256 MB (nVidia GeForce 6600/ATI Radeon X1600),Treyarch,Activision,0.9232,False,False,True,True,3.45,2008.0,17.6,Classic,,
458750,433,"100,000 .. 200,000",621,54,FireAlpaca SE,game,False,799.0,799.0,0,2016-05-22,"English, French, Italian, German, Spanish - Spain, Russian, Simplified Chinese, Traditional Chinese, Japanese, Korean",,"Design & Illustration,Photo Editing",Steam Trading Cards,True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 or Later    Processor:  Pentium 4    Memory:  2 GB RAM    Storage:  100 MB available space,PGN Inc,PGN Inc,0.92,False,False,False,False,3.63,2016.0,10.1,Classic,2.0,
211500,431,"2,000,000 .. 5,000,000",17812,5806,RaceRoom Racing Experience,game,True,0.0,0.0,0,2013-02-12,"English<strong>*</strong>, French, German, Italian, Spanish - Spain<br><strong>*</strong>languages with full audio support",,"Racing,Simulation,Sports,Free To Play","Single-player,Multi-player,PvP,Online PvP,VR Supported,Steam Trading Cards,In-App Purchases,Partial Controller Support",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Dual Core 2.4 GHz    Memory:  4 GB RAM    Graphics:  VRAM 512MB    DirectX:  Version 9.0c    Network:  Broadband Internet connection    Storage:  70 GB available space    VR Support:  SteamVR. Keyboard or gamepad required,KW Studios,"KW Studios,RaceRoom Entertainment AG",0.7542,False,False,True,True,0.0,2013.0,13.4,Classic,4.0,70.0
694280,431,"500,000 .. 1,000,000",7974,1299,Zombie Army 4: Dead War,game,False,145.0,1450.0,90,2021-02-18,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",74.0,Action,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,In-App Purchases,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 10 64-bit / Windows 7 64-bit*    Processor:  Intel Core i3-6100 (or AMD equivalent)    Memory:  4 GB RAM    Graphics:  Nvidia GT 1030 2GB (or AMD equivalent)    Storage:  60 GB available space    Additional Notes:  *Windows 7 64-bit version 7601 supported only via the Vulkan launcher option.,Rebellion,Rebellion,0.8599,False,False,True,True,0.66,2021.0,5.3,Established,4.0,60.0
846770,431,"500,000 .. 1,000,000",1642,104,DYSMANTLE,game,False,595.0,595.0,0,2021-11-16,"English<strong>*</strong>, Simplified Chinese, German, Russian, Turkish, French, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Italian, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"Action,Adventure,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows Vista / 7 / 8 / 10 / 11    Processor:  64-bit    Memory:  2048 MB RAM    Graphics:  SM 4.0+    DirectX:  Version 11    Storage:  768 MB available space,10tons Ltd,10tons Ltd,0.9404,False,True,True,True,2.7,2021.0,4.6,Modern,,
780290,430,"500,000 .. 1,000,000",12466,2517,Gloomhaven,game,False,975.0,975.0,0,2021-10-20,"English<strong>*</strong>, French, German, Spanish - Spain, Polish<br><strong>*</strong>languages with full audio support",82.0,"Adventure,RPG,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Family Sharing",True,True,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Win 10 64bits    Processor:  Intel Core i5-3470, AMD Ryzen 3 1200, or above    Memory:  8 GB RAM    Graphics:  GeForce GTX 760, Radeon R9 280, or above    DirectX:  Version 11    Storage:  14 GB available space","Flaming Fowl Studios,Saber Interactive",Twin Sails Interactive,0.832,False,False,True,True,4.43,2021.0,4.7,Modern,8.0,14.0
1588010,430,"200,000 .. 500,000",4634,1565,PGA TOUR 2K23,game,False,0.0,0.0,0,2022-10-13,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",,"RPG,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,In-App Purchases,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 64 bit, Windows 8.1 64 bit    Processor:  AMD FX-6200 or Intel Core i5-760 @ 2.80GHz    Memory:  6 GB RAM    Graphics:  AMD Radeon HD 7850 or NVIDIA GTX 660 with 2GB RAM    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  12 GB available space    Sound Card:  DirectX 11 Compatible",HB Studios,2K,0.7475,False,False,True,True,0.0,2022.0,3.7,Modern,6.0,12.0
617290,429,"2,000,000 .. 5,000,000",44761,8081,Remnant: From the Ashes,game,False,159.0,799.0,80,2019-08-19,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Portuguese - Brazil, Traditional Chinese<br><strong>*</strong>languages with full audio support",78.0,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,False,False,Minimum:     OS *:  Windows 7 / 8 / 10 64 bit    Processor:  Intel Core i3-7350K (4.20 GHz) or better    Memory:  8 GB RAM    Graphics:  AMD Radeon RX 470    DirectX:  Version 11,Gunfire Games,"Arc Games,THQ Nordic",0.8471,False,False,True,True,0.72,2019.0,6.8,Established,8.0,
692890,429,"500,000 .. 1,000,000",20701,988,Roboquest,game,False,499.0,499.0,0,2023-11-07,"English<strong>*</strong>, French, Simplified Chinese, Korean, Spanish - Spain, Hungarian, Japanese, Italian, German, Bulgarian, Portuguese - Brazil, Russian, Traditional Chinese, Dutch, Persian, Ukrainian<br><strong>*</strong>languages with full audio support",85.0,"Action,Indie","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Stereo Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  i3 4130    Memory:  8 GB RAM    Graphics:  Nvidia GeForce GTX 660    DirectX:  Version 11    Storage:  6 GB available space,RyseUp Studios,RyseUp Studios,0.9544,False,True,True,True,2.27,2023.0,2.6,Modern,8.0,6.0
756800,429,"500,000 .. 1,000,000",19433,1046,Contraband Police,game,False,899.0,899.0,0,2023-03-08,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Polish, Portuguese - Brazil, Russian, Thai, Turkish, Japanese, Traditional Chinese, Spanish - Latin America, Dutch, Korean, Portuguese - Portugal, Ukrainian",77.0,"Action,Adventure,Simulation","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 (64-bit versions only)    Processor:  Intel Core i5-6600 @ 3.3 GHz or AMD Ryzen 5 1600 @ 3.2 GHz or equivalent    Memory:  12 GB RAM    Graphics:  NVIDIA GeForce GTX 1050 or AMD RX 560 (3GB VRAM with Shader Model 5.0 or better)    DirectX:  Version 11    Storage:  12 GB available space,Crazy Rocks,PlayWay S.A.,0.9489,True,False,False,True,4.09,2023.0,3.3,Modern,12.0,12.0
1486350,429,"500,000 .. 1,000,000",4005,227,VRoid Studio,game,True,0.0,0.0,0,2020-12-23,"English, Japanese, Simplified Chinese, Traditional Chinese, Korean",,"Free To Play,Animation & Modeling,Design & Illustration",,True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 / 11    Processor:  Intel Core i5 6th gen or later / AMD Ryzen 5 3rd gen or later    Memory:  8 GB RAM    Graphics:  Intel Iris Graphics 540 or higher    Storage:  10 GB available space,pixiv Inc.,pixiv Inc.,0.9464,False,False,False,False,0.0,2020.0,5.5,Established,8.0,10.0
3400000,429,"100,000 .. 200,000",1086,423,Cubic Odyssey,game,False,740.0,740.0,0,2025-05-14,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Simplified Chinese, Russian, Japanese, Korean, Portuguese - Portugal, Romanian<br><strong>*</strong>languages with full audio support",,"Action,Adventure","Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Steam Cloud,Remote Play on TV,Family Sharing,Steam Timeline",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i5 2500 or AMD FX-4350    Memory:  8 GB RAM    Graphics:  nVidia GTX 1060 / AMD RX 580 with 6GB of VRAM    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  6 GB available space    Additional Notes:  SSD strongly recommended,Atypical Games,Gaijin Network Ltd,0.7197,False,False,True,True,3.36,2025.0,1.1,Recent,8.0,6.0
527230,428,"2,000,000 .. 5,000,000",36581,4906,For The King,game,False,85.0,429.0,80,2018-04-19,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Polish, Japanese, Korean",79.0,"Adventure,Indie,RPG,Strategy","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Save Anytime,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 / 8 / 8.1 / 10 x64    Processor:  Intel Core2 Duo E4300 (2 * 1800) / AMD Athlon Dual Core 4450e (2 * 2300) or equivalent    Memory:  4 GB RAM    Graphics:  GeForce 8800 GTX (768 MB) / Intel HD 4600 / Radeon HD 3850 (512 MB)    DirectX:  Version 9.0c    Storage:  3 GB available space,IronOak Games,Curve Games,0.8817,False,True,True,True,0.39,2018.0,8.2,Established,4.0,3.0
698780,427,"5,000,000 .. 10,000,000",203247,7470,Doki Doki Literature Club!,game,True,0.0,0.0,0,2017-10-06,English<strong>*</strong><br><strong>*</strong>languages with full audio support,,"Casual,Free To Play,Indie","Single-player,Remote Play on Phone,Remote Play on Tablet,Family Sharing",True,True,False,Minimum:     OS *:  Windows 7    Processor:  1.8GHz Dual-Core CPU    Memory:  4 GB RAM    Graphics:  Integrated graphics    Storage:  350 MB available space,Team Salvato,Team Salvato,0.9645,False,True,False,True,0.0,2017.0,8.7,Established,4.0,
307780,426,"2,000,000 .. 5,000,000",48077,8175,Mortal Kombat X,game,False,119.0,599.0,80,2015-04-13,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong>, Polish, Portuguese - Brazil<strong>*</strong>, Russian, German<strong>*</strong><br><strong>*</strong>languages with full audio support",84.0,Action,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",True,False,False,"Minimum:     OS *:  64-bit: Vista, Win 7, Win 8, Win 10    Processor:  Intel Core i5-750, 2.67 GHz | AMD Phenom II X4 965, 3.4 GHz    Memory:  3 GB RAM    Graphics:  NVIDIA GeForce GTX 460 | AMD Radeon HD 5850    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  36 GB available space","NetherRealm Studios,QLOC","Warner Bros. Games,Warner Bros. Interactive Entertainment",0.8547,False,False,True,True,0.54,2015.0,11.2,Classic,3.0,36.0
1265820,426,"100,000 .. 200,000",3020,285,Fights in Tight Spaces,game,False,529.0,529.0,0,2021-12-02,"English, French, Spanish - Spain, Japanese, Russian, Simplified Chinese, German",,"Action,Strategy","Single-player,Steam Achievements,Full controller support,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  64 bit Windows    Processor:  Multicore with SSE2 instruction set support    Memory:  4 GB RAM    Graphics:  1 GB DX9 (shader model 3.0)    DirectX:  Version 9.0c,Ground Shatter,Balor Games,0.9138,False,False,False,True,2.4,2021.0,4.5,Modern,4.0,
3213850,426,"20,000 .. 50,000",736,74,gogh: Focus with Your Avatar,game,False,369.0,369.0,0,2025-04-30,"English, Simplified Chinese, Japanese, Korean, French, Italian, German, Spanish - Spain, Indonesian, Spanish - Latin America, Thai, Vietnamese, Portuguese - Brazil, Russian, Traditional Chinese",,"Casual,Indie,Simulation,Free To Play","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Steam Cloud,Family Sharing",True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 / 11    Processor:  Intel Core i5-1235U    Memory:  8 GB RAM    Graphics:  Intel Iris Xe Graphics    DirectX:  Version 11    Storage:  3 GB available space,ambr,ambr,0.9086,True,True,True,True,1.68,2025.0,1.1,Recent,8.0,3.0
1072420,425,"500,000 .. 1,000,000",6679,554,DRAGON QUEST BUILDERS™ 2,game,False,1899.0,1899.0,0,2019-12-10,"English, French, Italian, German, Spanish - Spain, Korean, Traditional Chinese, Japanese, Simplified Chinese",85.0,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Stats,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows® 7 SP1 / 8.1 / 10 64-bit    Processor:  AMD Ryzen™ 3 1300X or above | Intel® Core™ i3-3225  or above    Memory:  6 GB RAM    Graphics:  AMD Radeon™ HD 7750 (2GB) / NVIDIA® GeForce® GT 640 (2GB)    DirectX:  Version 11    Storage:  12 GB available space    Additional Notes:  Network: Broadband Internet Connection Expected Framerate: 30 FPS @ 1280x720 / Graphics preset: “Low”.,"Square Enix,KOEI TECMO GAMES CO., LTD.",Square Enix,0.9234,False,False,True,True,8.63,2019.0,6.5,Established,6.0,12.0
333640,425,"200,000 .. 500,000",9912,498,Caves of Qud,game,False,992.0,992.0,0,2024-12-05,English,91.0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Family Sharing",True,True,True,"Minimum:     OS:  Windows 10 21H1, Windows 11 21H2    Processor:  1GHz or faster. SSE2 instruction set support.    Memory:  4 GB RAM    Graphics:  Graphics card:  DX10, DX11, DX12 capable    Storage:  2 GB available space",Freehold Games,Kitfox Games,0.9522,False,True,False,True,4.51,2024.0,1.5,Recent,4.0,2.0
32370,424,"2,000,000 .. 5,000,000",28928,2810,STAR WARS™ Knights of the Old Republic™,game,False,310.0,310.0,0,2009-09-05,"English<strong>*</strong>, German<strong>*</strong>, Spanish - Spain, Italian, French<strong>*</strong><br><strong>*</strong>languages with full audio support",,"Adventure,RPG","Single-player,Steam Cloud,Family Sharing",True,True,False,OS *:  Windows XP and Windows Vista 			   Processor:  Intel Pentium 3 1Ghz or AMD Athlon 1GHz 			   Memory:  256 RAM 			   Graphics:  32 MB with Hardware T&amp;L 			   DirectX®:  Directx 9.0b or better 			   Hard Drive:  3.5 GB 			   Sound:  Directx 9.0b compatible,"BioWare,Aspyr (Mac)","LucasArts,Aspyr (Mac),Disney,Lucasfilm",0.9115,False,False,False,True,1.41,2009.0,16.8,Classic,,
1105670,424,"500,000 .. 1,000,000",10557,939,The Last Spell,game,False,740.0,740.0,0,2023-03-09,"English, Simplified Chinese, Traditional Chinese, French, Japanese, German, Spanish - Spain, Korean, Russian, Ukrainian, Portuguese - Brazil",82.0,"Action,Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Partial Controller Support,Steam Cloud,Family Sharing",True,False,False,"Minimum:     OS *:  Windows 7    Processor:  Intel Core i5-3470 or AMD FX-8370    Memory:  4 GB RAM    Graphics:  NVIDIA GeForce GTX 650, 2 GB or AMD Radeon HD 7770, 2 GB    DirectX:  Version 9.0    Storage:  2 GB available space",Ishtar Games,"Nacon,The Arcade Crew,Gamera Games,DANGEN Entertainment",0.9183,False,True,False,True,3.36,2023.0,3.3,Modern,4.0,2.0
2427410,424,"50,000 .. 100,000",2068,2538,S.T.A.L.K.E.R.: Shadow of Chornobyl - Enhanced Edition,game,False,595.0,595.0,0,2025-05-20,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Czech, Japanese, Korean, Polish<strong>*</strong>, Russian, Simplified Chinese, Traditional Chinese, Ukrainian<strong>*</strong><br><strong>*</strong>languages with full audio support",,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Workshop,Adjustable Difficulty,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 x64 / Windows 11 x64    Processor:  Intel Core i3-7100 / AMD Ryzen 3 1300X    Memory:  8 GB RAM    Graphics:  NVIDIA GeForce GTX960 4GB / AMD Radeon RX 560 4GB    Storage:  12 GB available space    Additional Notes:  Graphics Preset: LOW | FXAA; Resolution: 1080p; Target FPS: 60,GSC Game World,GSC Game World,0.449,False,False,False,True,2.7,2025.0,1.1,Recent,8.0,12.0
620980,423,"2,000,000 .. 5,000,000",71341,3271,Beat Saber,game,False,885.0,885.0,0,2019-05-21,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Spanish - Latin America<strong>*</strong><br><strong>*</strong>languages with full audio support",93.0,Indie,"Single-player,Multi-player,PvP,Online PvP,Tracked Controller Support,VR Only,Steam Leaderboards,Family Sharing",True,False,False,Minimum:     OS *:  Windows 7/8.1/10 (64bit)    Processor:  Intel Core i5 Sandy Bridge or equivalent    Memory:  4 GB RAM    Graphics:  Nvidia GTX 960 or equivalent    DirectX:  Version 11    Storage:  200 MB available space    VR Support:  SteamVR,Beat Games,Beat Games,0.9562,True,True,True,True,4.02,2019.0,7.1,Established,4.0,
410340,423,"500,000 .. 1,000,000",10535,572,Liftoff®: FPV Drone Racing,game,False,595.0,595.0,0,2018-09-13,"English<strong>*</strong>, French<strong>*</strong>, Ukrainian<strong>*</strong><br><strong>*</strong>languages with full audio support",,"Indie,Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7    Processor:  Intel 8th gen / AMD Ryzen 1st gen - 2.4GHz or faster.    Memory:  8 GB RAM    Graphics:  Geforce RTX 2060 / AMD RX Vega 56 - 4GB VRAM or more.    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  25 GB available space    Additional Notes:  Only playable with a game or radio controller. Single screen setups recommended. Intel integrated graphics not supported.,LuGus Studios,LuGus Studios,0.9485,False,True,True,True,2.7,2018.0,7.8,Established,8.0,25.0
